R_avg,G_avg,B_avg,Color_var,V_var,S_var,label
41.15990196,6.339607843,4.122352941,8428.330322,24893.53975,0.379127732,2
42.17930377,32.58742629,24.92526651,14039.42123,26020.94546,0.228331912,2
24.384406,13.27673448,12.91735664,10334.93262,18358.0842,0.25955581,2
37.37049168,28.87803207,27.82998745,12743.63535,22533.42027,0.19703996,2
10.92555525,7.194191129,6.007856304,4519.500387,11610.20149,0.197059671,2
8.471941032,2.473611794,0.917444717,10593.25849,24194.97784,0.501182189,2
46.73651106,17.27174447,8.740933661,9312.908288,24938.05005,0.188569539,2
39.64964916,15.31896892,10.4884004,7542.290602,27575.58998,0.422838371,2
15.50109235,6.581032771,3.51122145,3286.293591,8922.289889,0.439850513,2
9.875912356,3.699334412,3.164828282,5156.531769,11298.09065,0.366337536,2
25.91069318,7.470131613,11.32104394,16077.2143,27029.23038,0.2998902,2
44.79546351,11.19990138,9.59704142,14923.7904,27047.8822,0.196819052,2
33.75662835,4.541302682,5.568429119,8038.046741,28655.07921,0.495039555,2
11.18156863,5.21,3.604117647,17951.54121,26057.11164,0.335819514,2
36.04622587,1.126114894,2.886398913,1731.51796,18883.2996,0.598936236,2
21.95597273,2.595208968,4.138679606,9014.038074,17412.89748,0.443652019,2
28.56936746,1.010780713,1.130448308,6175.787335,18407.99814,0.519585549,2
30.53543569,9.995636886,7.054370924,14936.2925,25669.91088,0.326708117,2
6.839294652,0.939201919,0.977565339,3719.584408,9785.619921,0.475567496,2
8.950834035,0.675514072,0.788257508,5638.85855,14743.36312,0.543685957,2
20.60667957,5.753952364,4.806282034,5126.904352,14113.91731,0.308183171,2
20.78751115,0.465492741,0.701518496,7616.300976,19683.36776,0.544629562,2
29.00931373,1.032058824,0.235294118,5382.680951,24483.90818,0.600250612,2
9.60311975,13.66462431,15.20735307,18220.89882,18264.79479,0.137293381,2
6.017772417,2.100630232,1.744076119,19904.88003,27717.52935,0.421391487,2
13.66203766,5.910682671,7.603856345,2124.599894,10517.39536,0.406724728,2
31.94446325,19.94304208,17.64316669,12232.82494,19765.44221,0.273746293,2
9.221159931,0.347060891,0.33088182,3559.470108,9630.077736,0.587470185,2
36.76725836,27.32926685,18.54002838,7532.24289,17619.66462,0.378943445,2
37.64959229,9.162616818,10.23780048,6655.286792,28259.56666,0.379862009,2
8.392120062,13.28002598,6.380905456,5989.64885,17337.02328,0.259948957,2
36.9328037,30.13553815,29.65838702,10844.98667,22030.07005,0.156247582,2
23.24802068,22.23125052,21.03735047,8773.127786,13402.90219,0.021005879,2
36.23819549,15.84066499,17.7805388,13656.68688,22228.92017,0.177035732,2
43.26648115,26.94503203,24.52210812,13873.81448,26080.91634,0.378293897,2
39.33840255,19.61707816,10.09298431,8024.765701,25524.66912,0.387151305,2
9.352023988,3.843678161,0.817191404,14388.50182,33048.16012,0.524228455,2
20.13709784,7.547598349,1.909756845,19289.04739,29958.79655,0.421451861,2
11.24874693,9.629287469,8.604127764,16810.34828,18964.24032,0.059935319,2
25.70090119,24.1859695,27.72124806,5720.478161,18016.31732,0.194872442,2
18.23568539,14.03603202,11.38289701,7969.761747,13100.27913,0.096713174,2
38.98348492,33.63814673,32.94752303,11135.66054,17935.48523,0.29303944,2
27.99743537,26.67015197,24.91898057,7797.6289,18677.09003,0.034792586,2
13.94670807,17.11674916,19.86633485,10526.89915,16944.2525,0.135980156,2
40.22042643,13.32481554,15.67967122,12374.75448,27678.54683,0.078967492,2
3.64754902,17.33421569,12.34333333,21510.5827,16451.1629,0.253521683,2
41.34280944,34.37590463,32.73435108,13941.76386,23683.36554,0.120333595,2
35.27064895,24.53731265,21.16074749,9845.450552,19408.60106,0.184501105,2
24.34251276,20.483851,16.89744596,16257.22554,21392.46191,0.132105957,2
18.01798252,6.248384808,6.035248662,16648.46398,26004.88855,0.291901045,2
9.075408879,9.075408879,9.075408879,6492.395586,7092.771242,0,1
18.67134073,18.67134073,18.67134073,12982.20884,13227.5087,0,1
27.8264,27.8264,27.8264,16875.09703,17937.98047,0,1
18.19074321,23.52075099,31.20622802,9564.768576,16960.65024,0.323735088,1
7.149920226,6.953342831,6.616374538,10822.50479,8063.235583,0.010344327,1
14.75561252,13.9857401,13.13116295,8270.755608,8413.122518,0.012139307,1
9.248681542,9.796830629,11.28511663,3928.005811,5110.6482,0.019006144,1
26.07647057,28.17911862,30.10084668,12994.69908,16637.15037,0.041738477,1
10.48938719,12.07493895,12.0584529,19027.14636,18654.31613,0.092960416,1
7.657360836,7.801322616,7.471868771,8608.013901,7994.187748,0.005510685,1
8.673674052,17.72105374,19.41886386,4630.328422,11341.2819,0.223081097,1
28.94186275,27.85431373,27.99245098,13050.55817,18524.57439,0.002645788,1
9.563832924,9.387616708,9.232923833,11775.70031,11405.25823,0.001622768,1
35.08588429,34.57519043,33.35968291,15416.79016,20145.12908,0.005715951,1
14.16815725,14.10339066,13.89415233,9638.809546,9877.951777,0.000225565,1
12.60917136,15.16773212,17.83942822,12537.13102,14802.60413,0.087808547,1
7.187859881,6.693512657,6.538162854,11519.0407,9291.44639,0.006135202,1
13.5661584,15.27196221,18.93355651,18837.55374,17582.73298,0.056367258,1
24.47423427,24.47423427,24.47423427,16037.18433,16414.17449,0,1
9.817254902,9.817254902,9.817254902,2364.665998,3593.486565,0,1
12.37313991,9.261141679,7.567537486,11793.24749,18384.5566,0.13179145,1
38.87751187,39.14922353,39.63706403,17033.09309,18411.54896,0.006645181,1
15.16260953,12.38327733,11.75423667,13578.81738,16129.87497,0.072607283,1
22.37800075,17.10272169,13.88395836,3262.794324,10097.50946,0.094255534,1
5.878527454,5.841147121,5.984655844,16823.1025,14517.17349,0.00132999,1
8.450819672,10.54793564,10.31493625,18847.57,20016.37582,0.06850635,1
37.37907197,37.37907197,37.37907197,14907.64218,19023.50627,0,1
2.075914545,2.085981855,1.979397132,21035.32565,15055.52088,0.007447961,1
28.44928571,28.44928571,28.44928571,13086.09803,16956.41826,0,1
32.24077233,30.28688809,28.41396784,5531.727721,16675.22465,0.010415797,1
17.2882643,17.3035503,17.34812623,12704.22518,14072.90903,8.46E-05,1
17.51840526,18.20554518,19.61003411,9524.763166,10619.19011,0.015620283,1
42.94340741,43.36780247,43.91377778,14547.92586,28023.99056,0.001550771,1
27.19614769,27.8534649,29.76797959,11386.95918,16004.06728,0.008032491,1
13.74530195,13.20432568,9.719594008,8906.414191,26852.65206,0.446451843,1
11.14,11.14,11.14,8232.166702,8028.013129,0,1
7.332127223,8.938464622,8.049121108,6963.122365,7360.229903,0.040622708,1
17.67909091,17.67909091,17.67909091,16042.65117,16771.56416,0,1
5.984072275,5.761681926,5.521407772,12471.45108,14921.87375,0.005719257,1
6.125438784,7.157549324,11.58529435,4747.52315,5216.056883,0.186663906,1
24.72619918,20.87531562,16.85177563,11050.32609,16157.33454,0.059142958,1
20.7817284,19.94083951,27.73303704,12572.49779,29936.68457,0.050860686,1
24.40671778,18.96762849,17.76647349,9316.06812,22648.35601,0.072562096,1
15.0586495,14.42239739,18.86950466,13900.43169,23656.16253,0.05787946,1
47.61382677,46.90985039,45.42724409,15733.92292,24248.79369,0.102332432,1
10.12436725,12.89449132,15.85191067,13165.49743,17784.08457,0.087891219,1
17.01939919,23.11615516,22.02446177,11409.58848,13044.63352,0.048348722,1
32.94393929,31.66629724,32.42442578,12476.15063,16690.8717,0.018698766,1
21.70514285,20.33540802,20.24913158,4825.054009,10859.01005,0.021249978,1
16.86710485,17.74765201,18.10032034,14379.45412,18472.96362,0.075227435,1
4.871048919,34.34504301,38.34224821,8903.396403,19680.33847,0.47278575,0
43.40607894,37.28662103,11.18205675,13327.15128,26566.87158,0.399928583,0
50.87891358,42.1522963,42.72009877,8100.744127,34504.91154,0.162057223,0
36.31742587,18.67558669,24.49307628,10295.43531,23854.54053,0.183104445,0
30.37955304,35.19080577,30.85343688,4007.592063,20773.58974,0.055274792,0
19.18321075,15.86371705,7.503042712,9002.071336,16223.43557,0.261255968,0
21.85045539,29.82207712,34.39316606,2778.762083,21547.07461,0.25599295,0
23.54975562,30.52277615,33.01221896,13960.56613,26577.75146,0.207678568,0
28.47352594,25.86196559,26.37155422,10675.43368,20365.01787,0.138836184,0
29.51424559,32.59122711,19.25031802,10495.44639,20984.71978,0.209440683,0
43.98183921,35.5862477,6.415856389,3073.586219,30869.96707,0.473314371,0
17.1469006,21.42445977,22.83403297,11947.55862,17097.18226,0.161133405,0
30.42977887,37.29759214,43.05248157,9096.528843,24003.19687,0.21343605,0
23.96986965,29.96090925,33.74222365,9155.663349,25378.86386,0.366337403,0
39.80145715,29.83682842,10.92761258,10508.95714,28465.62586,0.338202856,0
27.09231391,24.07218977,24.21108538,11497.71222,21122.59477,0.155026325,0
32.06470602,38.2205413,40.06639749,4989.343928,25937.95465,0.307459014,0
37.19949858,38.18304608,37.5854179,11248.1381,23981.58289,0.043644256,0
23.47118667,23.11414405,20.02578136,12707.20305,20111.47759,0.268951062,0
40.84367798,35.95370357,22.53949086,7368.338164,27754.29186,0.278928686,0
17.39460296,22.19986358,21.48877139,8712.44686,24120.45761,0.270434075,0
42.76370997,34.01941239,15.50258346,8975.58296,29118.34907,0.294476105,0
30.04729167,40.52098214,45.13434524,4127.903851,33992.89415,0.429815035,0
36.42352941,37.80862745,29.75754902,4801.094411,24737.49664,0.071412482,0
30.44803669,30.9167275,21.69733302,11909.40419,19693.03113,0.121551299,0
30.34700791,32.1440429,18.16262541,9306.12897,19678.65397,0.148476851,0
20.28343835,19.88742883,18.90975706,13111.01768,15709.95829,0.01611481,0
35.13973938,30.94296379,32.0568988,12224.61299,18250.37966,0.213207113,0
48.14297979,38.12099484,5.20149093,10038.8401,26696.88404,0.296463712,0
47.98676471,45.44843137,15.55176471,14000.85157,25620.99391,0.18681558,0
45.77534517,45.3800789,41.77140039,7886.804098,25898.99966,0.205199512,0
46.544666,36.97258225,16.68334995,4034.055864,28234.93118,0.224398999,0
39.78011304,40.59893224,13.1845714,6911.632645,28555.32302,0.328821933,0
11.17255498,25.75627697,39.96743599,6096.623626,27253.53351,0.428789882,0
35.20942921,44.56723642,49.38919649,1749.187607,38312.97683,0.111061068,0
34.91536581,46.26409067,49.35011706,1223.068061,37953.99472,0.242430911,0
38.44850371,33.23916371,30.26739146,9198.664055,26799.96213,0.090064174,0
35.02855823,39.91926879,37.09962743,1577.146307,32746.10654,0.134079875,0
39.99665732,39.37034564,35.66903507,4788.451966,23166.14599,0.052332568,0
32.04597855,27.33961722,32.09717452,5174.713431,26740.96225,0.164879287,0
38.64914005,31.49375921,33.71616708,8110.585138,27044.47154,0.094625812,0
39.40777216,13.94629841,20.01457772,6774.219428,31326.38065,0.250620714,0
40.80825214,29.82433493,35.14254619,9823.528197,20423.33557,0.117303734,0
43.57966764,28.94643206,26.27057674,6727.299499,26717.7167,0.282272565,0
40.90995036,33.15113468,34.65900788,10138.94071,17606.64108,0.10514649,0
42.45847953,42.0502924,41.63138402,3852.490631,26216.20534,0.076628258,0
43.8618743,21.26827241,28.18410328,6693.546655,31973.96236,0.341040961,0
42.34902859,35.31945942,34.19776816,5235.387461,24668.72365,0.294774131,0
45.94076115,42.03412234,42.66355539,6187.672225,29202.72872,0.122888009,0
40.97018992,29.28286346,37.15897756,2849.015367,26933.94835,0.070553003,0
15.32503894,21.23947518,23.71030394,9948.37071,21598.87772,0.124619659,3
20.28886259,29.22616232,14.63523992,4870.271985,12772.61329,0.098578553,3
24.86704852,26.9632793,21.45119539,10210.61971,15289.44115,0.185026547,3
22.1653607,31.17909092,25.98994416,14897.39994,22707.95116,0.213192259,3
14.54751231,20.58225895,27.69829335,11118.80507,18510.31525,0.147786338,3
26.7950611,22.45359693,24.0655169,7465.849724,23370.9868,0.075368391,3
18.19512258,18.32625132,18.06424007,6291.051367,17742.26347,0.217104585,3
20.51658721,19.10422719,13.84476226,13185.75389,19604.66701,0.13934505,3
34.70550573,40.02025984,45.17261547,5722.390154,30682.81354,0.140257016,3
18.35899843,25.54016684,27.00361581,8988.888983,20632.6536,0.211692087,3
15.43013186,25.11611015,31.9194943,10353.28153,20142.41907,0.230711215,3
36.02888223,40.17562881,32.75152337,8088.249307,22061.09136,0.174402618,3
30.00540189,30.44978555,15.9057198,7101.838866,18088.04508,0.1643234,3
24.14408005,25.44900338,23.88878981,10591.48578,16626.78002,0.015326829,3
19.61126951,19.65804853,25.18820008,8722.456575,20468.73936,0.132347413,3
22.17412717,31.18198575,25.99176934,14915.7601,22718.40974,0.213039359,3
25.0632753,28.58323595,32.44916571,7179.188904,20131.32955,0.066740737,3
18.50982924,17.11033019,14.67696664,4665.374415,10265.80425,0.171174785,3
17.91166129,24.00597184,28.03109927,9619.96225,16170.63369,0.134031221,3
22.92767554,27.15751418,27.62261179,9252.414458,18702.22844,0.152159719,3
23.3487956,22.9841849,9.017379971,12918.0228,20565.81994,0.281212619,3
30.43378588,36.32570404,37.20941193,13039.27051,21437.49113,0.156650008,3
23.77651578,28.53175065,33.18791551,9554.431619,20370.90147,0.118076845,3
23.128333,26.47811213,19.68587265,5353.875028,14828.72489,0.136157876,3
20.46983008,25.3507284,27.02927948,10093.97572,17943.42231,0.136919705,3
19.44622422,28.85037207,28.06923922,11679.94212,20400.56752,0.207074535,3
33.47972646,29.12663306,14.65895458,10888.47921,22073.16308,0.365281114,3
16.22336354,13.52602306,10.59063389,14463.46451,19534.29131,0.089898629,3
26.29663763,28.0342514,23.02991503,5312.247953,12515.01155,0.118474189,3
21.77879887,27.8843679,19.38948297,8918.729576,16599.28158,0.269187841,3
14.247138,26.25826255,31.11902186,2532.564608,15694.7309,0.27982687,3
23.9323506,23.65368896,11.3573997,4174.49262,13362.88212,0.17407973,3
30.39476072,32.04123721,23.04433325,12665.09673,20437.9389,0.105841581,3
25.70210492,24.29478416,24.21786634,11136.65241,16122.22176,0.003960596,3
13.16960784,23.84509804,19.04343137,9316.063234,15600.25962,0.167746435,3
17.60286918,23.08330139,23.23373762,9956.227691,16763.16229,0.151130269,3
24.7526674,29.29962168,33.94502012,7545.825157,17967.40307,0.145291514,3
25.22598555,25.30152403,14.24861114,12283.98456,20483.19422,0.195083989,3
2.672723797,22.37352626,40.7299996,4958.144923,28270.71925,0.448167934,3
34.64849708,38.16201995,38.56836404,5040.339904,23714.80314,0.069765626,3
21.91336661,30.99205845,30.37308205,10588.28877,20888.67381,0.167355194,3
13.4746798,8.315862069,4.550246305,9670.232354,15900.97239,0.284859974,3
26.56578164,28.15765928,23.92163314,8713.229709,18869.99199,0.144118674,3
14.14729805,23.37898548,21.20735437,8891.972891,19370.73097,0.247072557,3
16.81387752,19.66159482,17.13150671,19537.07372,22458.8997,0.037781325,3
29.04902317,29.45480831,24.72455254,11428.80542,17621.5591,0.059262774,3
32.20524873,31.82191595,29.87403638,11481.73164,16137.81381,0.083061728,3
26.61263282,30.5103603,29.83592689,6077.215262,17150.38062,0.024217726,3
22.72076944,20.57531338,12.46378789,8157.109184,15489.47185,0.155597736,3
22.42560407,23.53571476,19.99724117,13468.55754,18160.80884,0.042195659,3
